,Unnamed: 0,genre,original_lyric,generated_lyric,model,PAV,SSV,MSV,cleaned_generated_lyrics
28,28,Soul,"I believe in roses, but only from the heart
And if it's not sincere, baby then I don't want no part
I believe in one love, baby, true monogamy
What I don't know can't hurt me, well, that's not the way I see
If you believed in me you won't mess around
It's not like I don't know you've been with every girl in town
You got a lot of nerve to think I just close my eyes
While you walk around so full of it I give you my surprise

I don't need your kinda love, I don't need your kinda trust
I don't want you anymore
I don't need your kinda kisses, I don't want to be your Mrs
I don't want you anymore, no
I don't need your kinda love, I don't need your kinda trust
I don't want you anymore
I don't need your kinda kisses, I don't want to be your Mrs
I don't want you anymore, no

I believe that angels watch everything we do
And all the wrong you're doing just might come back on you
I believe in phone calls when you're not by my side
Especially when it's lonely in the middle of the night
If you believe that true love is only made in bed
Lord, have mercy on you, chivalry is dead
You got a lot of nerve to think, to think that I'm still down
While you've taken me for granted, boy, I'm through, I'm outta town

I don't need your kinda love, I don't need your kinda trust
I don't want you anymore
I don't need your kinda kisses, I don't want to be your Mrs
I don't want you anymore, no
I don't need your kinda love, I don't need your kinda trust
I don't want you anymore
I don't need your kinda kisses, I don't want to be your Mrs
I don't want you anymore, no

So baby, you can kiss this girl goodbye
I'm through with you, moving on with my life
No more pain, no more fears
I'm moving on, I'm keeping on, I'm through with all the tears

Your kinda love, your kinda trust
I don't want you
Don't want you, don't need you
Can't have you
Your kinda kisses, to be your Mrs
I don't want you

I don't need your kinda love, I don't need your kinda trust
I don't want you anymore
I don't need your kinda kisses, I don't want to be your Mrs
I don't want you anymore, no
I don't need your kinda love, I don't need your kinda trust
I don't want you anymore
I don't need your kinda kisses, I don't want to be your Mrs
I don't want you anymore, no

I don't need, don't want you
Don't need, don't want
Don't need that kind of love
Don't want your kind of love
I don't need, don't want you
Don't need, don't want
Don't need that kind of love
Don't want your kind of love
Don't need it
Don't want it
Don't need it
Don't want it
Don't need it
Don't need it
Don't want you, don't need you
Don't want you","i believe in roses, but only from the heart and if its not sincere, baby then they are children. If you would have been honest to me, I would have killed you.""

Finally, yes, she could be so much nicer to see as a bridesmaid, if you have not already been so good at saving people's lives, had I known she would do something more for us than just me? Maybe. I could certainly feel her blood. The only thing holding her back, as the first act of her childish role, is she tried to say that I needed<|endoftext|>",gpt2,0.4,1.0,0.8213239818440193,"i believe in roses, but only from the heart and if its not sincere, baby then they are children. if you would have been honest to me, i would have killed you.

finally, yes, she could be so much nicer to see as a bridesmaid, if you have not already been so good at saving peoples lives, had i known she would do something more for us than just me? maybe. i could certainly feel her blood. the only thing holding her back, as the first act of her childish role, is she tried to say that i needed"
29,29,Soul,"She's a super lady
She is too much
Wish I could make her mine
What a super lady
A-ha, alright
She's so fine
She's a super lady
She is too much
Wish I could make her mine
What a super lady
A-ha, alright
She's so fine

Not long ago I was a sad and lonely boy
Did not know how to get better
Then heaven up above sent me a super love
And now I'm happy forever
No one wants to believe I've got a perfect love
They say I'm just talking crazy
But I can prove it's true if you'l allow me to
Tell you about my super lady

She's all that I could ask for
She's more than a dream
She's my everthing

She's a super lady
She is too much
Wish I could make her mine
(Well well well)
What a super lady
A-ha, alright
She's so fine
She's a super lady
She is too much
Wish I could make her mine
What a super lady
A-ha, alright
She's so fine

Whoever thought I would be feeling half this good
The world for me is new place
I'll drink to happiness because our love's the best
The wine for me has a new taste
I'll let my lady know I'll never let her go
Forever I'm gonna hold on
She said she feel's the same, don't wanna play no game
Just wants our love to live on and on

Wish I could fly to the sky and write out her name
Climb to the top of the world and loudly exclaim
She's my everything
(She's my everything)
(Ooh-ooh) I love (that super lady)
(Ooh-ooh) I love (that super lady)
(Ooh-ooh) I love (that super lady)
(Ooh-ooh) I love (that super lady)

She's much, too much
She's got that super love
She's much, too much for my heart
She's much, too much
She's got that super love
She's much, too much for my heart
She's much, too much
She's got that super love
She's much, too much for my heart
She's much, too much
She's got that super love
She's much, too much for my heart
She's much, too much
She's got that super love
She's much, too much for my heart
She's much, too much
She's got that super love
She's much, too much for my heart
She's much, too much
She's got that super love
She's much, too much for my heart
She's much, too much
She's got that super love
She's much, too much for my heart","shes a super lady she is too much wish i could make her mine what a dolt to be makes her my daily doggy dog 1
The original ad does something that no one ever thought she could do 2 The pager went down right away i didnt think i would need it ever again. 3 They couldnt contain themselves and the story was so exciting all night 4 And now its a turn of events in my life!!! 5 i didnt have a chance to think about it then as this is happening now and again The left is my friend again The right is the all the<|endoftext|>",gpt2,0.3844958091261982,0.8266241382001108,0.8266241382001108,"shes a super lady she is too much wish i could make her mine what a dolt to be makes her my daily doggy dog 1
the original ad does something that no one ever thought she could do 2 the pager went down right away i didnt think i would need it ever again. 3 they couldnt contain themselves and the story was so exciting all night 4 and now its a turn of events in my life!!! 5 i didnt have a chance to think about it then as this is happening now and again the left is my friend again the right is the all the"
30,30,Soul,"Through the mirror of my mind
Time after time
I see reflections of you and me
Reflections of the way life used to be
Reflections of the love you took from me
I'm all alone now
No love to shield me
Trapped in a world that's
A distorted reality
Happiness you took from me
And left me alone with only memories
Through the mirror of my mind
Through these tears that I'm crying
Reflects the hurt I can't control
'Cause although you're gone
I'll keep holding on
To the happy times
Ooh, when you were mine
As I peer out through the window of lost time
Looking over my yesterday
And all this love I gave all in vain
(All the love) All the love that I've wasted
(All those tears) All the tears that I've tasted
(ooh, ooh, ooh) All in vain
(All in vain, 'til nothing remains)
Through the hollow of my tears
I see a dream that's lost
From the hurt
That you have caused
Everywhere I turn
Seems like everything I see
Reflects the love that used to be, yeah
In you I put all my faith and trust
And right before my eyes my world has turned to dust
After all those nights I sat alone and wept
Just a hand full of promises and all that's left of loving you
Reflections of the way life used to be
Reflections of the love you took from me
In you I put all my faith and trust
Right before my eyes my world was turned to dust
Reflections of the way life used to be
Reflections of the love you took from me
In you I put all my faith and trust
Right before my eyes my world was turned to dust
Reflections of the way life used to be
Reflections of the love you took from me...","through the mirror of my mind time after time i see reflections of you and me at work, in a new light, still without doubt
That feeling in my soul lets me know that I love you and that I love you forevermore than ever I feel like a child when I see you walk in front of me now, kissing me, caressing my nipples, talking about what I want with you. I feel the warmth of your warm hand over my face, hugging me and kissing me, loving my chest, making me want to laugh, talk about love, and take care<|endoftext|>",gpt2,0.4262507588279435,0.8275316589746206,0.8275316589746206,"through the mirror of my mind time after time i see reflections of you and me at work, in a new light, still without doubt
that feeling in my soul lets me know that i love you and that i love you forevermore than ever i feel like a child when i see you walk in front of me now, kissing me, caressing my nipples, talking about what i want with you. i feel the warmth of your warm hand over my face, hugging me and kissing me, loving my chest, making me want to laugh, talk about love, and take care"
31,31,Soul,"Whenever you kiss
I worry and wonder
Your lips maybe near
But where is your heart
It's always like this
I worry and wonder
You're close to me here
But where is your heart
It's a sad thing to realize
That you have a heart that never melts
When we kiss do your close you eyes
Pretending that I'm someone else
You must break the spell
This cloud that I'm under
So please won't you tell
Darling where is your heart
It's a sad thing to realize
That you have a heart that never melts
When we kiss do your close you eyes
Pretending that I'm someone else
You must break the spell
This cloud that I'm under
So please won't you tell
Darling where is your heart","whenever you kiss i worry and wonder your lips maybe near but where is your heart going to be when you kiss me? It could hurt, if i remember right. But you were with me, i dont need to believe you you didnt come out the other side to be my friend again. Can i do anything else? If you need anything else, please send me an email. mycurbysword: michael zeeman@yahoo.com diane.johnston@gmail.com diann shapiro@yahoo.com nadine.mariam@<|endoftext|>",gpt2,0.0,0.0,0.0,"whenever you kiss i worry and wonder your lips maybe near but where is your heart going to be when you kiss me? it could hurt, if i remember right. but you were with me, i dont need to believe you you didnt come out the other side to be my friend again. can i do anything else? if you need anything else, please send me an email. mycurbysword michael zeeman@yahoo.com diane.johnston@gmail.com diann shapiro@yahoo.com nadine.mariam@"
32,32,Soul,"As around the sun the earth knows she's revolving
And the rosebuds know to bloom in early May
Just as hate knows love's the cure
You can rest your mind assure
That I'll be loving you always
As now can't reveal the mystery of tomorrow
But in passing will grow older every day
Just as all is born is new
Do know what I say is true
That I'll be loving you always

Until the rainbow burns the stars out in the sky (Always)
Until the ocean covers every mountain high (Always)
Until the dolphin flies and parrots live at sea (Always)
Until we dream of life and life becomes a dream

Did you know that true love asks for nothing
Her acceptance is the way we pay
Did you know that life has given love a guarantee
To last through forever and another day
Just as time knew to move on since the beginning
And the seasons know exactly when to change
Just as kindness knows no shame
Know through all your joy and pain
That I'll be loving you always
As today I know I'm living but tomorrow
Could make me the past but that I mustn't fear
For I'll know deep in my mind
The love of me I've left behind
Cause I'll be loving you always

Until the day is night and night becomes the day (Always)
Until the trees and seas just up and fly away (Always)
Until the day that 8 times 8 times 8 is 4 (Always)
Until the day that is the day that are no more
(Did you know that you're loved by somebody?)
Until the day the earth starts turning right to left (Always)
Until the earth just for the sun denies itself (I'll be loving you forever)
Until dear Mother Nature says her work is through (Always)
Until the day that you are me and I am you (Always)
Until the rainbow burns the stars out in the sky (Always)
Until the ocean covers every mountain high (Always)

We all know sometimes life's hates and troubles
Can make you wish you were born in another time and space
But you can bet your life times that and twice its double
That God knew exactly where he wanted you to be placed
So make sure when you say you're in it but not of it
You're not helping to make this earth a place sometimes called Hell
Change your words into truths and then change that truth into love
And maybe our children's grandchildren
And their great-great grandchildren will tell
I'll be loving you

Until the rainbow burns the stars out in the sky (Loving you)
Until the ocean covers every mountain high (Loving you)
Until the dolphin flies and parrots live at sea (Loving you)
Until we dream of life and life becomes a dream (Be loving you)
Until the day is night and night becomes the day (Loving you)
Until the trees and seas just up and fly away (Loving you)
Until the day that 8 times 8 times 8 is 4 (Loving you)
Until the day that is the day that are no more (Loving you)
Until the day the earth starts turning right to left (Be loving you)
Until the earth just for the sun denies itself (Loving you)
Until dear Mother Nature says her work is through (Loving you)
Until the day that you are me and I am you (Now ain't that loving you?)
Until the rainbow burns the stars out in the sky (Ain't that loving you?)
Until the ocean covers every mountain high (And I've got to say always)
Until the dolphin flies and parrots live at sea (Always)
Until we dream of life and life becomes a dream-Um (Always)
Until the day is night and night becomes the day (Always)
Until the trees and seas just up and fly away (Always)
Until the day that 8 times 8 times 8 is 4
Until the day that is the day that are no more
Until the day the earth starts turning right to left (Always)
Until the earth just for the sun denies itself
Until dear Mother Nature says her work is through
Until the day that you are me and I am you
Until the rainbow burns the stars out in the sky
Until the ocean covers every mountain high
Until the dolphin flies and parrots live at sea
Until we dream of life and life becomes a dream
Until the day is night and night becomes the day
Until the trees and seas just up and fly away
Until the day that 8 times 8 times 8 is 4
Until the day that is the day that are no more
Until the day the earth starts turning right to left
Until the earth just for the sun denies itself
Until dear Mother Nature says her work is through
Until the day that you are me and I am you","as around the sun the earth knows shes revolving and the rosebuds know to bloom in the morning. And when the sun goes down the tree always makes the finest china pie
That leaves the light to the fire. This world knows that when the sun goes down the tree always makes the finest china pie
It is the dawn of the age, when you know, youre one of us, your children are one of us, you are a loving wife and the other one of us is going to burn in the fire with you
So, what is it? A hundred<|endoftext|>",gpt2,0.45627839185927294,0.9289989699809217,0.5892167079874632,"as around the sun the earth knows shes revolving and the rosebuds know to bloom in the morning. and when the sun goes down the tree always makes the finest china pie
that leaves the light to the fire. this world knows that when the sun goes down the tree always makes the finest china pie
it is the dawn of the age, when you know, youre one of us, your children are one of us, you are a loving wife and the other one of us is going to burn in the fire with you
so, what is it? a hundred"
33,33,Soul,"Think of me as your soldier
The man whose life is for you
And the sweet love
That's greater than time has known
Think of me as your soldier
Through worlds of hate I'm for you
Tho' the darkness hits me ever hard
I'll stand long

And we'll be lovers seeing love by heaven's light
Lovers dreaming dreams each blessed by night
I will find the promised paradise
With you there I'll spend my life

In our hearts there are no others
We are bound as two lovers
To give the great eternal love


Think of me, girl, as your soldier
Through worlds of pain I'm for you
To give an endless love
To you","think of me as your soldier the man whose life is for you and the sweet life for me, and your friend for me. I'll keep doing what I do to get the trust of you."" ―Nakota to Daenerys Targaryen [src]

The Eye of the North was the vision of Nyranden in her song. Though not the strongest and most powerful influence on the Targaryen people, it was close to being one of the greatest things in the history of the Seven Kingdoms. The oaths to the queen gave the greatest benefits<|endoftext|>",gpt2,0.4,1.0,0.7946076162151519,"think of me as your soldier the man whose life is for you and the sweet life for me, and your friend for me. ill keep doing what i do to get the trust of you. ―nakota to daenerys targaryen src

the eye of the north was the vision of nyranden in her song. though not the strongest and most powerful influence on the targaryen people, it was close to being one of the greatest things in the history of the seven kingdoms. the oaths to the queen gave the greatest benefits"
34,34,Soul,"Talk to me talk to me
Darling I love the things you say
Talk to me baby talk to me
In your own sweet gentle way
Let me hear baby tell me dear
Tell me you love me so
Talk to me baby talk to me
Tell me why I got to know
The many ways you speak of love
I heard it all before
And it sounds so good so good so good
Please play the part that I know
While I am so glad you were to mine
Oh talk to me baby
Darling I love the things you say
Ooh I love you baby
Talk to me baby
Darling I love the things you say
Oh talk to me my baby talk to me
In your own sweet gentle way
Baby baby
Say something good to me
Baby just",talk to me talk to me darling i love the things you say talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk<|endoftext|>,gpt2,0.0,0.0,0.0,talk to me talk to me darling i love the things you say talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk to me talk
35,35,Soul,"A cigarette that
Bears a lipstick's traces
An airline ticket
To romantic places

And still my heart has wings
These foolish things
Remind me of you

A tinkling piano in
The next apartment
Those stumbling words that
Told you what my heart meant

A fairground's painted swing
These foolish things
Remind me of you

You came, you saw
You conquered me
When you did that to me
I knew somehow this had to be

The winds of March
That makes my heart a dancer
A telephone rings
No doggone one to answer

The ghost of you clings
These foolish things
Remind me of you
I'm hurt, I'm hurt


The winds of March that
Makes my heart a dancer
A telephone rings
No doggone one to answer

Oh, how the ghost of you clings
These foolish things
Remind me of you

(These foolish things
Remind of me of you)
Baby, sing it
(These foolish things
Remind of me of you)

Tell me, show and tell
(These foolish things
Remind of me of you)
Show and tell, baby
(These foolish things
Remind of me of you)

Hey, hey, hey
(These foolish things
Remind of me of you)
My baby
(These foolish things
Remind of me of you)

I miss your lips
(These foolish things
Remind of me of you)
Foxy, foxy","a cigarette that bears a lipsticks traces an airline ticket to romantic places and still my lips are cold.

Piperot would have been better off if we could have made this fight feel more real. Because you know what I do with a punch line? I use it when I need it.<|endoftext|><|endoftext|>",gpt2,0.4,1.0,0.7707450990627901,"a cigarette that bears a lipsticks traces an airline ticket to romantic places and still my lips are cold.

piperot would have been better off if we could have made this fight feel more real. because you know what i do with a punch line? i use it when i need it."
36,36,Soul,"So in love, sad as could be
'Cause her pretty face got the best of me
Suddenly, you came into my life
And gave it meaning and pure delight
Now good looks I've learned to do without
'Cause now I know it's love that only counts

'Cause I know that
Beauty's only skin deep
Oh yeah, yeah, yeah
I know that
Beauty's only skin deep
Oh, yeah

Now you speak your words warm and sincere
It lets me know that you love is dear
A pretty face you may not possess
But what I like about you is your tenderness
A pretty face may be some guy's taste
But I'll take lovin' in its place

'Cause I know that
Beauty's only skin deep
Yeah, yeah, yeah
And you know that
Beauty's only skin deep
Oh yeah, oh baby, oh yeah, oh yeah
Beauty's only skin deep, yeah, yeah, yeah
Beauty's only skin deep, oh yeah

My friends ask what do I see in you
But it goes deeper than the eye can view
You have a pleasin' personality
And that's an ever lovin' rare quality
Now show me a girl, a girl that's fine
And I'll choose the one with true lovin' every time

Because I know that
Beauty's only skin deep
Yeah, yeah, yeah
And I believe that
Beauty's only skin deep
Oh, yeah

So if you're lookin' for a lover (Oh yeah)
Don't judge a book by its cover (Oh yeah)
She may be fine on the outside (Oh yeah)
But so untrue on the inside (Oh yeah)","so in love, sad as could be cause her pretty face got the best of me…

Leaving home with them, I noticed that my love was being so little and loving that my own freedom was being denied. But my heart just kept beating at it, and I thought that it would be so easy to have some good friends who were willing to share a smile, some even hug me, and never have to see me again. I told myself,

""I can't believe how much I love you, I just want you to stay here with me until the<|endoftext|>",gpt2,0.4,1.0,0.670069782464526,"so in love, sad as could be cause her pretty face got the best of me…

leaving home with them, i noticed that my love was being so little and loving that my own freedom was being denied. but my heart just kept beating at it, and i thought that it would be so easy to have some good friends who were willing to share a smile, some even hug me, and never have to see me again. i told myself,

i cant believe how much i love you, i just want you to stay here with me until the"
37,37,Soul,"Ole man trouble, leave me alone
Go find you someone else to pick on
I live my life in doubt you see
Ole man trouble
Please stay away from me, oh now
Ooh oh yeah,yeah
Oh, I look like I'm down in my luck
Please send faith to just help pick me up
I've lived this way for so many years, now
Ole man trouble
Please wash away all my fears, oh now
Good God Almighty, help me
Sometimes, sometime I get a little worried
Ole man trouble, please please
Stay away from me
Ole man trouble, Ole Man Trouble
Stay away from me, stay away
You're nothing but trouble
Just stay away, stay away
Stay away, just please
Ole man trouble","ole man trouble, leave me alone go find you someone else to pick on i live in this town and I got lucky and had a guy to talk to and show him where I went to school from then until the day I left on a plane. Then we had a fight and ended up in jail before it happened but that's all. But theres another reason I never left the street and can't help but wish i could do it forever.<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"ole man trouble, leave me alone go find you someone else to pick on i live in this town and i got lucky and had a guy to talk to and show him where i went to school from then until the day i left on a plane. then we had a fight and ended up in jail before it happened but thats all. but theres another reason i never left the street and cant help but wish i could do it forever."
38,38,Soul,"Say you wanna be loved
But you won't let me love you
Say you want someone to trust in you, baby
Can't you see that's what I'm tryin' to do?
I know you've been hurt before
And you're afraid to try love once more
Without love by your side
You're only half alive
'Cause everybody needs love, oh, yeah
Everybody needs love
Say you wanna be kissed
But you won't let me kiss you
Say you wanna be missed
Can't you see how my arms are missing you?
She's got you hurting so inside
Now, with love you try to hide
But no matter how you try
Without love you can't survive
'Cause everybody needs love, oh, yeah
Everybody needs love, oh, love's alright
You need love, I need love, everybody needs love
Baby, don't you know that?
You need love and I need love
Everybody needs love
Say you wake up in the morning, yes, you will
Feeling, ooh, so empty inside
I bet I know what your trouble is, baby
You need someone like me by your side
I know you've been hurt before
But don't be afraid to try love once more
'Cause without love you'll find
You'll have no peace of mind
'Cause everybody needs love, oh, yeah
Everybody needs love
You need love and I need love
Everybody needs love, love, love
You need love, I sure need love
Everybody needs love",say you wanna be loved but you wont let me love you say you want someone else to love you but if you do then just send me love.<|endoftext|><|endoftext|>,gpt2,0.0,0.0,0.0,say you wanna be loved but you wont let me love you say you want someone else to love you but if you do then just send me love.
39,39,Soul,"Clap your hands, stomp your feet, swing on the vine in the Jungle Brother, check out your mind
Uhh, lookie here, ha
There was a day, ha
There was a time, ha
When I used to dance, ha
There was a time, ha
When I used to prance
But dig me now, baby, ha
Don't worry bout later
Dig the dance I used to do
They call the mashed potatos, hey
Uhh, ha, uhh
There was a dance
Now dig this, ha
There was a dance, ha
They call the jerk
Everybody relax
And watch me work, oww
Ha, in my home town
Where I used to stay
The name of the place, ha
Is Augusta, GA
Down there
We have a good time
We don't talk, ha
We all get together
Any type of weather
Then we do the camel walk, oww
Lookie here, dig this
Now there was a dance
That I used to do
The name of the dance, ha
They call the boogaloo
I may not do the dance
As well as you, ha
But baby, you can
Bet your bottom dollar
You'll never hear me holler
I'll do the best
That I can do, oh
Uhh, lookie here, feeling good
There was a time
Sometime I danced
Lookie here
Sometimes I danced
Sometimes I clown
But you can bet you
Haven't seen nothing yet
Until you've seen me do
The James Brown, ow","clap your hands, stomp your feet, swing on the vine in the jungle brother, check out that bloody volcano again and again, more and more every day, you will find it. And all this time, the mountain is as thin as fire and it is making its way to you, giving you a sense of home. I could tell you, today, that the forest has been alive for a hundred years and they don't know if it will live. They can't believe you. You must understand now, the beauty of these mountains is that you can go through all these years without having<|endoftext|>",gpt2,0.0,0.0,0.0,"clap your hands, stomp your feet, swing on the vine in the jungle brother, check out that bloody volcano again and again, more and more every day, you will find it. and all this time, the mountain is as thin as fire and it is making its way to you, giving you a sense of home. i could tell you, today, that the forest has been alive for a hundred years and they dont know if it will live. they cant believe you. you must understand now, the beauty of these mountains is that you can go through all these years without having"
40,40,Soul,"You make a man just wanna change his mind
Everything you do
You sent me through, yes
And I love you for it
'Cause you made a big ol' man, girl, out of me
I can't explain, baby what you did for me now
But I love you for it
'Cause you made a big ol' man, girl, out of me
You made a big ol' man, girl, out of me, baby
I'm a sweet
You gave me everything
And I love you for it, darling
'Cause you made a great big man out of me","you make a man just wanna change his mind everything you do you sent me through, girl, he's got to know that's just what you want to do.""

""Hey, listen to me! I mean, I would never hurt you or anything, but you need to be really calm about things, okay?""

""You said you were okay. So what are you gonna do?""

""Do you wanna talk to me? Or do you wanna do anything else?""

""I'm sorry, girl, but you wanna do whatever you want, right<|endoftext|>",gpt2,0.4,1.0,0.5545952627147853,"you make a man just wanna change his mind everything you do you sent me through, girl, hes got to know thats just what you want to do.

hey, listen to me! i mean, i would never hurt you or anything, but you need to be really calm about things, okay?

you said you were okay. so what are you gonna do?

do you wanna talk to me? or do you wanna do anything else?

im sorry, girl, but you wanna do whatever you want, right"
41,41,Soul,"How many times baby have you heard people say, that... that nothing good comes easy
And tell me, how many times have we sit and watched our friends
Making up and breaking up, just trying to get their life together
As simple as the word ""love"" is, it's... it's not easy for two people to
To feel and touch, and hold and need each other
It's how bad we really want it
Whatever the mind can conceive, it's possible
Love ain't easy baby, love ain't easy

We're so perfect for each other
Still you have some doubts
You're holding back your love girl
Just in case it don't work out
Yeah we know love ain't easy
Something no one can deny
But we'll never know if we can make it
We won't know girl, not until we try
We won't know until we try
You, you say love's a gamble
Well nothing's guaranteed
But if we give our love a chance girl
Girl, I bet we will succeed
Girl, we know love ain't easy
That something no one can deny
But we'll never know if we can make it
We won't know girl, not until we try
We just won't know until we try
He's gonna blow for...
Love ain't easy
Love ain't easy
We just won't know until we try
Let him blow some more for...
Love ain't easy
Love ain't easy
We just won't know until we try
Girl, we know love ain't easy
That something no one can deny
But we'll never know if we can make it
We won't know girl, not until we try
We just won't know until we try
Oh lord, oh lord
Love ain't easy
It ain't easy
Love ain't easy
It ain't easy
Love ain't easy
It ain't easy
Love ain't easy
It ain't easy...","how many times baby have you heard people say, that... that nothing good comes easy and nothing bad is easy to do?"" --Children saying to a teacher, who says, ""What do you know about the gift that you receive from God?""<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"how many times baby have you heard people say, that... that nothing good comes easy and nothing bad is easy to do? children saying to a teacher, who says, what do you know about the gift that you receive from god?"
42,42,Soul,"Come over here, sweetie
I really wanna talk to you for a few more moments, hey
Lemme put you up on game
Lemme put you up on game
Says you gotta tell me something

Sure, you're in love again
You never sure he's gonna be the one
Cause on the first night he didn't try to get the ooh-wee
Just 'cause he kissed you on the cheek and called you baby
It doesn't mean he's running no game
Oh, could you listen for a minute?
You ain't the one who's in it
Yeah, i know i'm getting twisted, i ain't hating
Cause i been there and i've done that
I'm just watching you play

Lemme put you up on game
Every man is different but the game won't change
Lemme put you up on game
So you don't make the same mistakes i made
Lemme put you up on game
Players make the players and the players play the game
So before you go and you take his last name
Lemme put you up on, up on, up on game

Oh, i understand what you're saying
And i know you tested the waters in your days
And you been through some things
He might just be the one, 
There's something 'bout him so different
Yeah, to know yourself a little better
I'm trying to help you, girl, for what it's worth
Cause you done been there and done that
No, i won't go out like that, no, hey


I don't wanna see him hurt you
Oh, don't worry about me, i'll be okay
I done said the same thing before
But that was way back in the day
Sometimes you think
That you know but you don't
So follow my advice, don't let it happen twice
You gotta look around


I understand what you're saying
No, you don't, i want you to listen to me
I already know all that, you really don't
Listen to the voice of experience
I done been through that time
Now don't be hard headed, don't be a hard head
You're a sweet girl
Listen to what i am saying to you
I'm listening, babe
Cause you know a hard head
Will make a soft rootie-tootie-bootie
Okay, now wait
Ooh, let me tell you what i know


Lemme put you up on game
Every man is different but the game won't change
Lemme put you up on game
So you don't make the same mistakes i made
Lemme put you up on game
Players make the players and the players play the game","come over here, sweetie i really wanna talk to you for a few more moments, hey sweetie man, you can probably hear my voice, please come back and check me out, I wanna talk to you again, i wanna talk to you again, please come back and check me out, you know, hey, I gotta do this one thing for ya, oh no, now I wanna show you the way, sweetie. Im gonna try to show you, no, now I wanna show you, no, now I wanna show you the way, i wanna show you, and<|endoftext|>",gpt2,0.0,0.0,0.0,"come over here, sweetie i really wanna talk to you for a few more moments, hey sweetie man, you can probably hear my voice, please come back and check me out, i wanna talk to you again, i wanna talk to you again, please come back and check me out, you know, hey, i gotta do this one thing for ya, oh no, now i wanna show you the way, sweetie. im gonna try to show you, no, now i wanna show you, no, now i wanna show you the way, i wanna show you, and"
43,43,Soul,"I need you here beside me
To chase the night away
I need your love to guide me
Safe through another day
I lie and watch the lights go down
Say goodnight to another town
And though it hurts
To be alone
I have my thoughts of you
To keep me warm

In the afterglow of your love
Dreams all I'm guilty of
Everyday I'm playing tough
But read my mind
If you could see me now
Living my life in a limbo
If you could see me now
The me that only you would know
Still burning in the afterglow

When the beat of the drum has faded
The show comes to an end
The stage is clear and loaded
And the highway calls again
I stand and watch the lights go down


Hmm hmm
Stay with me right to the end
Hmm hmm
Till I can hold you again
Hmm hmm hmm

If you could see me now
Just living my life in a limbo
If you could see me now
I'm still burning in the afterglow
(If you could see me now)
Ohh I'm just living my life in a limbo
If you could see me now

Still burning 
(If you could see me now)
Just living my life in a limbo
If you could see me now
I'm still burning in the afterglow","i need you here beside me to chase the night away i need your love to bring me to hell and all its men like it was a dream and its a lie i need you here beside me to chase the night away i need your love to bring me to hell and all its men like it was a dream and its a lie
''I told you to come on, Lord, and I told you to go on, Lord, and I told you to go on, Lord, and I told you to go on and Lord, and I told you to go on, Lord<|endoftext|>",gpt2,0.3846130363273972,0.7615325908184929,0.7615325908184929,"i need you here beside me to chase the night away i need your love to bring me to hell and all its men like it was a dream and its a lie i need you here beside me to chase the night away i need your love to bring me to hell and all its men like it was a dream and its a lie
i told you to come on, lord, and i told you to go on, lord, and i told you to go on, lord, and i told you to go on and lord, and i told you to go on, lord"
