,Unnamed: 0,genre,original_lyric,generated_lyric,model,PAV,SSV,MSV,cleaned_generated_lyrics
23,23,Pop,"Baby, it's not alright
The second that you turn your back, she'll be outta sight
Baby, she'll break your heart
The second that you spend the night apart
How could you do it?
Oh, how could you walk away, from everything we made?
How could you do it?
Oh, you better watch yourself, I think that girl's insane

Ooh
She's in it just to win it
Don't trust her for a minute
Ooh
It's a like cheap thriller
She's such a ladykiller

Baby she'll eat you alive
As soon as she smells your blood in the water
You better run to survive
Before she makes you her latest slaughter
How could you do it?
Oh, just come back to me
Baby, I'm begging, please
How could you do it?
Oh, she knows I love you still, you're just her latest kill

Ooh
She's in it just to win it
Don't trust her for a minute
Ooh
It's a like cheap thriller
She's such a ladykiller
Ooh
She's in it just to win it
Don't trust her for a minute
Ooh
It's a like cheap thriller
She's such a ladykiller
Ooh
She's in it just to win it
Don't trust her for a minute
Ooh
It's a like cheap thriller
She's such a ladykiller","baby, its not alright the second that you turn your back, shell be outta sight baby, but can you still feel the pressure of what it's been? You still can't shake it baby, it was so much fun baby you've got so many faces in front of you baby you know what it's like to be scared baby baby you know what it's like to be just someone else baby you know what it's like to feel good baby baby baby you know what it's like to hear how things work baby you know what it's like to be a person baby you know what it<|endoftext|>",gpt2,0.0,0.0,0.0,"baby, its not alright the second that you turn your back, shell be outta sight baby, but can you still feel the pressure of what its been? you still cant shake it baby, it was so much fun baby youve got so many faces in front of you baby you know what its like to be scared baby baby you know what its like to be just someone else baby you know what its like to feel good baby baby baby you know what its like to hear how things work baby you know what its like to be a person baby you know what it"
24,24,Pop,"La la la la
La la la la
La la la la
La la la la

I want you to love me, like I'm a hot ride
Be thinkin' of me, doin' what you like
So boy, forget about the world
’Cause it's gon' be me and you tonight
I wanna make you beg for it
Then I'mma make you swallow your pride
Oooohhh

Want you to make me feel like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world...
Like I'm the only one that's in command
’Cause I'm the only one who understands
How to make you feel like a man, yeah
Want you to make me feel like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only one...

Want you to take it like a thief in the night
Hold me like a pillow, make me feel right
Baby, I'll tell you all my secrets that I'm keepin', you can come inside
And when you enter, you ain't leavin', be my prisoner for the night
Oooohhh

Want you to make me feel like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world...
Like I'm the only one that's in command
’Cause I'm the only one who understands
How to make you feel like a man, yeah
Want you to make me feel like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only one...

Take me for a ride, ride
Oh baby, take me high, high
Let me make you rise, rise
Oh make it last all night, night
Take me for a ride, ride
Oh baby, take me high, high
Let me make you rise, rise
Make it last all night

Want you to make me feel like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world...
Like I'm the only one that's in command
’Cause I'm the only one who understands
How to make you feel like a man, yeah
Want you to make me feel like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only one...",la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la<|endoftext|>,gpt2,0.0,0.0,0.0,la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la
25,25,Pop,"Uh uh
Check it, check it
Uh uh uh
I, love you and I, need you
Nelly, I love you, I do
Need you
No matter what I do
All I think about is you
Even when I'm with my boo
Boy, ya know I'm crazy over you
No matter what I do
All I think about is you
Even when I'm with my boo
Ya know I'm crazy over you
I met this chick and she just moved right up the block from me
And she got the hots for me, the finest thing I've ever seen
But oh, no, no, she gotta man and a son though
But that's okay 'cause I
Wait for my cue and just listen play my position like
A short stop, pick up everything mommy hittin'
And in no time, I'm gonna make this friend mine
And that's for sure
'Cause I, I never been the type to break-up a happy home
But somethin' 'bout baby gurl, I just can't leave alone
So tell me ma what's it gonna be? Sshe said
""You don't know what you mean to me""
No matter what I do
All I think about is you
Even when I'm with my boo
Boy ya know I'm crazy over you
No matter what I do
All I think about is you
Even when I'm with my boo
Ya know I'm crazy over you
I see a lot and you lookin' I never say a word
I know how niggas thought, trippin', and hurt up on their girls
And there's no way-ay Nelly go
(I ain't fightin' ova no dame)
Fight over no dame-ame as you can see
But I like your steeze, your style, your whole demeanor
The way you come through and holla
And swoop me in his two-seater
Now that's gangsta and I got special ways to thank ya
Don't you forget it
But it ain't that easy for you to pack up and leave him
But you and me got ties for different reasons
I respect that
And right before I turned to leave
She said, she said, she said
""You don't know what you mean to me""
No matter what I do
All I think about is you
Even when I'm with my boo
Boy ya know I'm crazy over you
No matter what I do
All I think about is you
Even when I'm with my boo
Ya know I'm crazy over you
Sing it for me Kelly
And I love you, word?
And I need you, Nelly I love you
I do, come on girl and it's more than you'll ever know
Boy it's for sure, you can always count on my love
Forever more yeah
East coast, sunny ya shakin' right
Down south, funny ya your bouncin' right
West coast, sunny ya walkin' right
You don't know what you mean to me
Mid west, I see ya swingin' right
No matter what I do
All I think about is you
Even when I'm with my boo
Boy ya know I'm crazy over you
No matter what I do
All I think about is you
Even when I'm with my boo
Ya know I'm crazy over you
East coast, sunny ya shakin' right
Down south, funny ya your bouncin' right
West coast, sunny ya walkin' right
You don't know what you mean to me
Mid west, I see ya swingin' right
East coast, ya still shakin' right
Down south, I see your bouncin' right dirty
West coast, I know ya walkin' right 'coz
You don't know what you mean to me
Mid west, your still swingin' right
No matter what I do
All I think about is you
Even when I'm with my boo
Boy ya know I'm crazy over you
No matter what I do
All I think about is you
Even when I'm with my boo
Ya know I'm crazy over you
Yeah, yeah
East coast, sunny ya shakin' right
Down south, funny ya your bouncin' right
West coast, sunny ya walkin' right
You don't know what you mean to me
Mid west, I see ya swingin' right
East coast, ya still shakin' right
Down south, I see your bouncin' right
West coast, I know ya walkin' right
You don't know what you mean to me
Mid west, your still swingin' right","uh uh check it, check it uh uh uh i, love you and i, need you all the time i wanna get my pheromones u know i know the ones i wanna get rid of when i get rid of the ones i wanna be rid of u should be safe i have a little kid and I wanna find something to wear so we can get that hot girl out of my car and she needs it u know that i know the ones i wanna get rid of when i get rid of the ones i wanna be rid of u should be safe i have a little kid and I<|endoftext|>",gpt2,0.0,0.0,0.0,"uh uh check it, check it uh uh uh i, love you and i, need you all the time i wanna get my pheromones u know i know the ones i wanna get rid of when i get rid of the ones i wanna be rid of u should be safe i have a little kid and i wanna find something to wear so we can get that hot girl out of my car and she needs it u know that i know the ones i wanna get rid of when i get rid of the ones i wanna be rid of u should be safe i have a little kid and i"
26,26,Pop,"Baby, forget about me
Just tell me what you want

I wanna freak in the morning and a freak in the evening, just like me
I need a roughneck brother that can satisfy me, just for me
If you are that kind of man cause I'm that kind of girl
I gotta freaky secret, everybody sing
(Now I want all my freaks in the club)
Cause we don't give a damn about a thing
(to get loose now!)

Cause I will be a freak until the day, until the dawn
We (pump pump) all through night, 'till the early morn
C'mon and I will take you around the hood on a gangsta lean
Cause we can (pump pump) any time of day it's all good for me

Mami wanna get out on the weekend, do a little freaking
Go ahead and be the freak girl!
Nurse by day but at night she look tight! (Woo!)
Go ahead and be a freak girl!
Teachers let your hair down, take your glasses off
Teach! Go ahead and be a freak girl
All my police women that like it rough
Bring the handcuffs, let's freak girl!
My exotic dancers that ain't with romance
Go ahead and be a freak girl!
All my business women that just cut a big deal, yeah
Go ahead and be a freak girl!
All my real estate girls with their button down, breasts out
Take it to the house you a freak girl!
Now freak with me, go ahead and be free
Baby freak-a- leak!

I wanna freak in the morning and a freak in the evening, just like me
I need a roughneck brother that can satisfy me, just for me
If you are that kind of man cause I'm that kind of girl
I gotta freaky secret, everybody sing
Cause we don't give a damn about a thing

Cause I will be a freak until the day, until the dawn
We (pump pump) all through night, 'till the early morn
C'mon and I will take you around the hood on a gangsta lean
Cause we can (pump pump) any time of day it's all good for me

She's a house wife but she wanna have a wild night
Go ahead and be a freak girl!
All my female personal trainers, work me out
Go ahead and be a freak girl!
All my women COs that love them some prisoners
Go ahead and be a freak girl!
All my women in adult entertainment
We know that y'all some freak girls!
All my female singers and actresses
You ain't gotta play to this just freak girl!
It might sound crazy, but I'ma tell the first lady
Go ahead and be a freak girl!
All my female bankers
That's tired of counting other peoples money
Just freak girl!
Now freak with me, go ahead and be free
Baby freak-a-leak!

I wanna freak in the morning and a freak in the evening, just like me
I need a roughneck brother that can satisfy me, just for me
If you are that kind of man cause I'm that kind of girl
I gotta freaky secret, everybody sing
Cause we don't give a damn about a thing

Cause I will be a freak until the day, until the dawn
We (pump pump) all through night, 'till the early morn
C'mon and I will take you around the hood on a gangsta lean
Cause we can (pump pump) any time of day it's all good for me

This for the women, who men get home
And don't tell them that they're sexy, beautiful, or gorgeous
You know the men that be blowing their rent money on strippers
Can't be mad at the strippers!
Go ahead and be a freak

I wanna freak in the morning and a freak in the evening, just like me
I need a roughneck brother that can satisfy me, just for me
If you are that kind of man cause I'm that kind of girl
I gotta freaky secret, everybody sing
Cause we don't give a damn about a thing

Cause I will be a freak until the day, until the dawn
We (pump pump) all through night, 'till the early morn
C'mon and I will take you around the hood on a gangsta lean
Cause we can (pump pump) any time of day it's all good for me
Cause I will be a freak until the day, until the dawn
We (pump pump) all through night, 'till the early morn
C'mon and I will take you around the hood on a gangsta lean
Cause we can (pump pump) any time of day it's all good for me","baby, forget about me just tell me what you want i wanna freak in the morning, let me just find a quiet place to sleep in and eat at anytime nieces and nephews do orries don't eat their vegetables nieces and nephews sometimes get drunk and give us a bottle of wine every night nieces and nephews drink too much to be able to tell nieces and nephews cant be angry at me nieces and nephews just want me to talk about the fact i met her nieces and nephews tried to convince me to<|endoftext|>",gpt2,0.0,0.0,0.0,"baby, forget about me just tell me what you want i wanna freak in the morning, let me just find a quiet place to sleep in and eat at anytime nieces and nephews do orries dont eat their vegetables nieces and nephews sometimes get drunk and give us a bottle of wine every night nieces and nephews drink too much to be able to tell nieces and nephews cant be angry at me nieces and nephews just want me to talk about the fact i met her nieces and nephews tried to convince me to"
27,27,Pop,"I always thought it was you
You always thought it was me
We always thought we were it
Seemed like a real perfect fit
Those Brooklyn nights set us free
I always thought even though
We were so young, we could grow
Up in the end, it'd be us
We'd take the F by the bus
Where Brooklyn nights set us free

It's not that I don't wanna love you (Wanna love you)
It's not that I'm really over it, you know (You know)
It's just that I can't watch us bleed to death
When we used to be Brooklyn nights happy

I missed our cheap chandelier
'Member when dad hung it there?
And we would watch Rocky IV
The one where the Russians scored?
I love Briggite Nielsen's hair
I'd call you my champion
Thought we had already won
And cracked open the last beer
Falling asleep in our tears
Those Brooklyn nights set us free

It's not that I don't wanna love you (Wanna love you)
It's not that I'm really over it, you know (You know)
It's just that I can't watch us bleed to death
When we used to be Brooklyn nights happy

I found an old pair of keys in my purse
That opened the walk up we shared
How did they get there, jerk?
I wanna see you there, I wanna make it work
I didn't brush my hair and my lashes are falling off
Of seven years of our bad luck dating
I want our last night there, a Brooklyn night affair
A Brooklyn night affair

It's not that I don't wanna love you (Wanna love you)
It's not that I'm really over it, you know (You know)
It's just that I can't watch us bleed to death
When we used to be Brooklyn nights happy

It's not that I don't wanna love you 'cause I really tried and I
Just wanna hang with the old you
For just one Brooklyn night, adieu
Have a drink with your former self
We both won't act like someone else
Maybe then we'll both tell the truth
For just one Brooklyn night, adieu","i always thought it was you you always thought it was me we always thought we were friends. To me that was what was going through my head when I first started this argument about the best way to get this started we must be friends. And that is what matters in this situation. In a case like this where the odds are stacked in favor of you and me, all we can do is make sure you understand that this man doesn't care about you and wants nothing to do with you and he can keep his plans in place. He can keep his promises and he can keep<|endoftext|>",gpt2,0.0,0.0,0.0,"i always thought it was you you always thought it was me we always thought we were friends. to me that was what was going through my head when i first started this argument about the best way to get this started we must be friends. and that is what matters in this situation. in a case like this where the odds are stacked in favor of you and me, all we can do is make sure you understand that this man doesnt care about you and wants nothing to do with you and he can keep his plans in place. he can keep his promises and he can keep"
28,28,Pop,"Din daa daa, din daa daa, din daa daa, oh whoa
Din daa daa, din daa daa, din daa daa, oh whoa
Baby girl I want you, look, keep putting on a show
Din daa daa oh whoa, din daa daa, let's go
Break that booty down
Break that booty down
Break that booty down

Din daa daa, oh whoa
Shorty got it jumping around
And I'm thrown
And we got a couple of rounds
Of Nuvo
Everybody looking around like uh-oh
Okay, what you say, let's play
Shake it with a little bit of Beyoncé
Turn around and give it to me shorty get paid
Do it for them girls they be jealous anyway
On stage, I wanna be amazed
Pop that, drop that its your birthday
Top that got stacks, work for this paych
Stop that, lock that, work it in place
You the best, shorty don't be scurred
Let loose get a Louis like hers
You da truth get money its yours
Back it up like that yes sir

Uh-oh baby
Want some more baby
I love the way you do it
Cuz you do it so crazy
I'm counting down
So turn around
5, 4, 3, 2, 1, and I make that booty go


Mr. Worldwide!
Flo Rida!
This right here is called global warming
Hahaha, dale
Work hard for the money
So the money work hard for me
I see the future
That ya'll too blind to see
Like glue mami
That tonight on top of me
Don't believe me watch and see
Is he one of the best?
I already told you
(Indistinguishable)
Drink all night
Nothing less
Wake up hungover
Onto the next
My English can
But my women
You meet em greet em and need em
I meet em greet em and eat em
Feast - I'm an animal, monster
Beast - you on her
That means you got Mary
Not me, I'm just here to unleash


I don't have the words to say
When you shake it my way
You got me still stuttering
Can I make you stay?
I don't have the words to say
When you shake it my way
You got me still stuttering
Break that booty down","din daa daa, din daa daa, din daa daa, oh whoa din daa daa, din daa daa, din daa daa daa, din daa daa din daa, din daa daa din daa din daa daa din din daa din daa din daa din din daa din daa din daa din din din daa din din daa din din din din daa din din din din din din din din din din din din din din din din din din din din din din din din din din din din din din din din<|endoftext|>",gpt2,0.0,0.0,0.0,"din daa daa, din daa daa, din daa daa, oh whoa din daa daa, din daa daa, din daa daa daa, din daa daa din daa, din daa daa din daa din daa daa din din daa din daa din daa din din daa din daa din daa din din din daa din din daa din din din din daa din din din din din din din din din din din din din din din din din din din din din din din din din din din din din din din din"
29,29,Pop,"I'm comin' up, so you better get this party started
I'm comin' up, so you better get this party started

Get the party started on a Saturday night
Everybody's waiting for me to arrive
Sending out the message to all of my friends
We'll be looking flashy in my Mercedes Benz
I got lots of style, check my gold diamond rings
I can go for miles if you know what I mean

I'm comin' up, so you better get this party started
(I'm comin' up, I'm comin')
I'm comin' up, so you better get this party started

Pumping up the volume, breaking down to the beat
Cruising through the west side, we'll be checking the scene
Boulevard is freaking as I'm coming up fast
I'll be burning rubber, you'll be kissing my ass
Pull up to the bumper, get out of the car
License plate says, ""Stunner: #1 Superstar""

I'm comin' up, so you better get this party started
(I'm comin' up, so you better)
I'm comin' up, so you better get this party started
Get this party started

Making my connection as I enter the room
Everybody's chillin' as I set up the groove
Pumping up the volume with this brand new beat
Everybody's dancing and they're dancing for me
I'm your operator, you can call anytime
I'll be your connection to the party line

I'm comin' up, so you better get this party started
(I'm comin' up, I'm comin')
I'm comin' up, so you better get this party started
(I'm comin' up, I'm comin')
I'm comin' up, so you better get this party started
(I'm comin' up, so you better)
I'm comin' up, so you better get this party started
Get this party started (Ooh)
Get this party started right now
Get this party started (Ooh)
Get this party started
Get this party started right now","im comin up, so you better get this party started im comin up, so you better get this party started im comin up, so you better get this party started

2524 03/07/15 (Tue) 13:33:57 ID: iq9rb1a (3) No.252401 >>252402 >>252403 (OPTIONAL) Im a girl girl I can watch any movie in a room if im not so physical i call it bbq i sleep on the sofa cause im afraid im a girl alright so im do<|endoftext|>",gpt2,0.4,1.0,0.7908303228622313,"im comin up, so you better get this party started im comin up, so you better get this party started im comin up, so you better get this party started

2524 03/07/15 tue 133357 id iq9rb1a 3 no.252401 >>252402 >>252403 optional im a girl girl i can watch any movie in a room if im not so physical i call it bbq i sleep on the sofa cause im afraid im a girl alright so im do"
30,30,Pop,"I'll show you all of the places I'm dreaming of
I'll take you to the ocean, I'll bring the sun
We are seventeen, we have just begun
I have love to fight for and then some
But you are the one
The one, the one, the one, the one, the one, the one, the one

Wake up in the morning, we're paralyzed
We'll fly into the garden like butterflies
There will be no blood and there'll be no pain
I want to fall in love with you again
Again again again again again again again again again

You have stolen all my senses
There's a fever in my heart
And you are taking my defenses
You are pulling me apart
Forever we're young and we are dying
And we will be spilling all our blood
So I will take away my feelings
I will be an animal
An animal
An animal

I'll tie you in my arms, I will smother you
We'll tell each other lies like we tell the truth
I'll colour in the sky and I'll colour you
I want to draw on your skin again
Again again again again again again again again

You have stolen all my senses
There's a fever in my heart
And you are taking my defenses
You are pulling me apart
Forever we're young and we are dying
And we will be spilling all our blood
So I will take away my feelings
I will be an animal
An animal
An animal

We will run away from danger
We will run away

You have stolen all my senses
There's a fever in my heart
And you are taking my defenses
You are pulling me apart
Forever we're young and we are dying
And we will be spilling all our blood
So I will take away my feelings
I will be an animal
An animal
An animal","ill show you all of the places im dreaming of ill take you to the ocean, i know you want to see the sun but you want to sleep in my arms i know you want to be alone im dreaming of that new body im not sure if you will like me but here are the things im thinking of that you need right now

post edited by Olivia--08/01/18 11:29am EDT

there you go.<|endoftext|><|endoftext|>",gpt2,0.4,1.0,0.7380952380952381,"ill show you all of the places im dreaming of ill take you to the ocean, i know you want to see the sun but you want to sleep in my arms i know you want to be alone im dreaming of that new body im not sure if you will like me but here are the things im thinking of that you need right now

post edited by olivia08/01/18 1129am edt

there you go."
31,31,Pop,"I'm walking behind you
Calling the way you
Give away all your secrets
You're taking the high road
And picking your battles
Just the day I found you

I just want to make you go away
But you taste like sugar
Yeah you taste like sugar
I just want to make you go away
But you taste like sugar
Yeah you taste like sugar
Oh oh-oh-oh oh-oh
Oh oh-oh-oh oh-oh

I'm starting to want you
More than I want to
This ain't my finest hour
There's something about you
That I could get in to
Something that's deep inside you

I just want to make you go away
But you taste like sugar
Yeah you taste like sugar
I just want to make you go away
But you taste like sugar
Girl, you taste like sugar
Oh oh-oh-oh oh-oh
Oh oh-oh-oh oh-oh

If I turn away, away
I'll come back someday

'Cause I just want to make you go away
But you taste like sugar
Yeah you taste like sugar
I just want to make you go away
But you taste like sugar
Yeah, you taste like sugar
Oh oh-oh-oh oh-oh
Oh oh-oh-oh oh-oh
(Yeah, like sugar)

Oh oh-oh-oh oh-oh
Oh oh-oh-oh oh-oh
(Like sugar)
Oh oh-oh-oh oh-oh
Oh oh-oh-oh oh-oh
(Like sugar)",im walking behind you calling the way you give away all your secrets youre taking the courage to take it all back... but if you put it all away you are also walking into another world that is maybe a little bit different and harder to get used to.<|endoftext|><|endoftext|>,gpt2,0.0,0.0,0.0,im walking behind you calling the way you give away all your secrets youre taking the courage to take it all back... but if you put it all away you are also walking into another world that is maybe a little bit different and harder to get used to.
32,32,Pop,"I'll find the places where you hide
I'll be the dawn on your worst night
The only thing left in your life
I would kill for you, that's right

If that's what you wanted
If that's what you wanted
If that's what you wanted
If that's what you wanted (what you wanted)

I'll put your poison in my veins
They say the best love is insane
I'll light your fire 'til my last day
I'll let your fields burn around me, around me

If that's what you wanted
If that's what you wanted
If that's what you wanted
If that's what you wanted (what you wanted)

I'll run out of this town, my love is true
Tell me, tell me something I wouldn't do

If that's what you wanted
If that's what you wanted
If that's what you wanted
If that's what you wanted

If that's what you wanted
If that's what you wanted
If that's what you wanted
If that's what you wanted","ill find the places where you hide ill be the dawn on your worst night the first time you walk through the doors you have no time to look for it"".<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,ill find the places where you hide ill be the dawn on your worst night the first time you walk through the doors you have no time to look for it.
33,33,Pop,"So sugar, on my tongue
Sour sweat sweet skin I was that
We've been there – and round one finally done
Ooh Thirsty, ooh bottle of water let me get you one
Close your eyes, and deep breath
Laying down Like yes, satisfaction!
In your mind probably thinking this
It's not what you was expecting
Probably thinking God damn
How all that mess he was talking!
He done backed it up
And now you're stuck in this

Candle lighted room.. yeah
Wondering what did I do
To you, you had shit to do, yeah!
And now you don't wanna move
Do you?! No!

Girl, I gotchu right
All that i did girl, I gotchu right
And your welcome girl
Girl, I gotchu right
All that i did girl, I gotchu right
And your welcome baby

Stop! staring! ooh
At the ceiling with your mouth open
I, got u there a few times, 
Makin you cum again
& again & again & again!
Ooh ooh babe ooh thirsty!
More like hungry baby, been starving
I dunno who you been mess in with
The most  fellas, i ain't that fella
Come get this proper nutrition
In your mind got u thinking this is not
Not what u was expecting
Probably thinking God damn
How all that mess he was talking!
He done backed it up
And now you're stuck in this

Candle lighted room.. yeah
Wondering what did I do
To you, you had shit to do, yeah!
But now you don't wanna move
Do you?! Na na na

Girl, I gotchu right
All that i did girl, I gotchu right
And your welcome girl
Girl, I gotchu right
All that i did girl, I gotchu right
And your welcome baby","so sugar, on my tongue sour sweat sweet skin i was that weve been there – and why would you even? loooongly just touched my lips when my tongue wandered back and forth between the cushions on my cheeks and the warm skin that made me kiss every bit of you i'd be sizzling your skin back and forth in my mouth to drown the love you made me scream for i was so in love with you just right now just now oh oh yeah i'd love to put my tongue back on your lips and gently whisper my love to you a second time cause<|endoftext|>",gpt2,0.0,0.0,0.0,"so sugar, on my tongue sour sweat sweet skin i was that weve been there – and why would you even? loooongly just touched my lips when my tongue wandered back and forth between the cushions on my cheeks and the warm skin that made me kiss every bit of you id be sizzling your skin back and forth in my mouth to drown the love you made me scream for i was so in love with you just right now just now oh oh yeah id love to put my tongue back on your lips and gently whisper my love to you a second time cause"
34,34,Pop,"La la la la la la
Yeah
La la la la la la

I coulda been the one you noticed
I coulda been all over you
I coulda been like all the others
Is that what I'm supposed to do?
It woulda been really stupid
If I woulda went home with you
To give you everything you wanted
It woulda been way too soon

I try to be sensative
I try to be tough
I try to walk away
I try to be innocent
I try to be rough
But I just wanna play

You're my daydream
You know that I've been thinking about you lately
And everytime I look at you
I can't explain, I feel insane
I can't get away
You're my daydream, yeah

And you know, and you know, and you know, and you know
You're making me insane
And you know, and you know, and you know, and you know
You're doing it again
And you know, and you know, and you know, and you know
You're making me insane
And you know, and you know, and you know, and you know
You're doing it again
La la la la la la

I coulda been the one you noticed
I coulda been all over you
I coulda been like all the others
Is that what I'm supposed to do?
It woulda been really stupid
If I woulda went home with you
To give you everything you wanted
It woulda been way too soon

I try to be sensative
I try to be tough
I try to walk away
I try to be innocent
I try to be rough
But I just wanna play

You're my daydream
You know that I've been thinking about you lately
And everytime I look at you
I can't explain, I feel insane
I can't get away
You're my daydream, yeah

And you know, and you know, and you know, and you know
You're making me insane
And you know, and you know, and you know, and you know
You're doing it again
And you know, and you know, and you know, and you know
You're making me insane
And you know, and you know, and you know, and you know
You're doing it again","la la la la la la yeah la la la la la la i coulda been there but i didn't wanna waste it on you noooooooo let me get this right oooohhhhhhhhhhhhh noooo i wanna let you go let me get this right! i know you want me to get this right so let me get this right oooohhhhhhh i wanna let you go let me get this right oooohhhhhhhhhhooo let me get this right!

RAW Paste Data

sarahani1957 i need to know how<|endoftext|>",gpt2,0.4,1.0,0.7380952380952381,"la la la la la la yeah la la la la la la i coulda been there but i didnt wanna waste it on you noooooooo let me get this right oooohhhhhhhhhhhhh noooo i wanna let you go let me get this right! i know you want me to get this right so let me get this right oooohhhhhhh i wanna let you go let me get this right oooohhhhhhhhhhooo let me get this right!

raw paste data

sarahani1957 i need to know how"
35,35,Pop,"You're my shining star
That is what you are
There is no one like you, baby
Angels everywhere (everywhere)
Everytime you're near
You will always be my baby

Baby, when you do the things you do
I want to be close to you
Because I need to feel your every move, oh, oh
Baby, I can never say how much
(I) I need your touch
(I) I can't get enough, oh

'Cause you know what you do turn me on, oh yeah

You're my shining star
That is what you are
There is no one like you, baby (baby, yeah, yeah)
Angels everywhere (everywhere)
Everytime you're near (near)
You will always be my baby (be my baby)

Baby, you're as close as close can get
And baby, you know I let every single
Part of me be yours, ooh yeah
Doesn't matter if the phone might ring
(I) because I won't hear a thing
(I) when I'm in your arms

Because you know what you do turn me on, oh, baby

You're my shining star
That is what you are
There is no one like you, baby (baby, no)
Angels everywhere (angels everywhere)
Everytime you're near
You will always be my baby

I've never been so satisfied
With anything in my entire life
'Cause you are doing everything so right
Oh oh baby, what what
I've never been so satisfied with anything
In my entire life because you are doing everything so right
Oh oh, baby
Darkchild, Backstreet Boys, come on

You're my shining star
That is what you are
There is no one like you, baby, yeah, yeah
Angels everywhere
Everytime you're near (no one can compare)
You will always be my baby
You're my shining star
That is what you are (oh, yes you are)
There is no one like you, baby
Angels everywhere
Everytime you're near
You will always be my baby (be my baby)

You know that I adore you
Want to be there every day for you
Satisfy your every needs, my baby, baby
You know that I adore you
Want to be there every day for you
Satisfy your every needs, my baby, baby

You're my shining star
That is what you are
There is no one like you, baby
Angels everywhere
Everytime you're near
You will always be my baby","youre my shining star that is what you are there is no one like you, baby, you know that much better than me.

Puppies always like a girl with nothing but a charm and a heart but no money and a shard of nothing to show for it. So make love to me baby boy. Let me make love to you and let you know that I love you and let you know that I care about you.<|endoftext|><|endoftext|>",gpt2,0.4,1.0,0.8141951364647732,"youre my shining star that is what you are there is no one like you, baby, you know that much better than me.

puppies always like a girl with nothing but a charm and a heart but no money and a shard of nothing to show for it. so make love to me baby boy. let me make love to you and let you know that i love you and let you know that i care about you."
36,36,Pop,"Your hesitation speaks to me louder than million words per minute
I was born to this life you're living, in this game, oh yeah
Said nothing will ever be... ever be the same, when you're finished
I freed a couple of souls, just yesterday, ooh yeah

I had a good girl in my room, no tats on her skin
I put work all in her purse, she got guilt all in her grin
And I swear it be the same, every fuckin' where that I been
All you girls try to be saints, I’ll make you roll with a sinner, well
You can come to my hotel, you can bring me a friend
You can dress up like twins, I can teach you some French
Paper planes full of kush, a couple cups full of gin
Don't know what city I'm in, wake up and do it again
And if you know me well, I don't like to talk
But when I make a move, you know it's loud as fuck
And if you wanna scream, get loud as fuck baby
I can tell you've earned a bit of deconstruction
A little bit, a little bit, ooh yeah... ooh Lord

Your hesitation speaks to me louder than million words per minute
I was born to this life you're living, in this game, oh yeah
Said nothing will ever be... ever be the same, when you're finished
I freed a couple of souls, just yesterday, ooh yeah

Do you feel like you'll come back around?
Does it make you strong?
Do you feel like you can take the planet on? Oh girl
Did I seem to give you a little bit more love?
To your gloomy life, to your empty life
Little life, little lie, oh yea
Do you feel like you got your money's worth?
Cause if you did this round's on me
Just promise that you'll come back to me
Feed me, baby, feed me, baby

Your hesitation speaks to me louder than million words per minute
I was born to this life you're living, in this game, oh yeah
Said nothing will ever be... ever be the same, when you're finished
I freed a couple of souls, just yesterday, ooh yeah",your hesitation speaks to me louder than million words per minute i was born to this place yay. god this place is full of all my friends and my enemies. everything i want is there but life on this earth is a joke and im trying to take it away i must make a mess and make it my own. make this your life.<|endoftext|><|endoftext|>,gpt2,0.0,0.0,0.0,your hesitation speaks to me louder than million words per minute i was born to this place yay. god this place is full of all my friends and my enemies. everything i want is there but life on this earth is a joke and im trying to take it away i must make a mess and make it my own. make this your life.
